observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
reading_033:fira-sans:8px:db6a78555cc8,reading_033,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,db6a78555cc888c913dc4e5018811ec44f0956c034a747b64751c865493b8c4d,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-1279-7750-8066-8a07e611d54b,15330,0,,False,0.0,72 cases,"""27""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 20992, ""input_tokens"": 26098, ""output_tokens"": 572, ""reasoning_output_tokens"": 502}",141cb32b0c30fd42cdafb1650b99e1b630e22b39219022d924c244e2656643f7,f44df37b9b76c8125617fcdffa86015f2601152551f44d666a34cd24b4711474,2026-09-05T04:52:35.730007+00:00
reading_034:fira-sans:8px:aefd881e4ffb,reading_034,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,aefd881e4ffbd49ae08188ff18ecf48f0994f4de813a34cb2a4f282f582014c9,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-157f-7bd1-bc36-7e8910102a97,9264,0,,False,0.0,The delivery truck arrived late.,"""the delivery truck arrived late""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26094, ""output_tokens"": 271, ""reasoning_output_tokens"": 197}",86aa720c63eb6c7e556c7d2455257071e59c0c7911ea9482a7647db62cc2946b,881045bd643adc8900b2ea091cf81d3fecc5b4dfdb090167bb55dbb685b15a8b,2026-09-05T04:52:30.372260+00:00
reading_035:fira-sans:8px:afe6b2eaf30a,reading_035,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,afe6b2eaf30a0ad4f93d3ee5d49d4a39a8ced030c6b88b49125f6f2cbc4b3fcb,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-19a7-7f33-8aa1-4a0b65c965ae,15229,0,,False,0.0,Temporary staging areas mentioned in older notes,"""central office""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 20992, ""input_tokens"": 26107, ""output_tokens"": 592, ""reasoning_output_tokens"": 510}",7b127cee9b28d0ce70112cc4973a9bab9cd73e44db43f8ae1d5ad0b15fd2986b,b98c20494bd49d22e4505a21182ec38fd58b3d9d0e4df1addfab0056eefa0c68,2026-09-05T04:52:37.455547+00:00
reading_036:fira-sans:8px:5aa264d7262e,reading_036,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,fira-sans,Fira Sans,8,1,1,288,122,9,4,36,43.199999999999996,5aa264d7262e6908c43853992c959fc8eed478dd146209d3168149eb476031db,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-1ed2-7450-b44e-2199be757869,20170,0,,False,0.0,harbor,"""bronze""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 33024, ""input_tokens"": 39746, ""output_tokens"": 759, ""reasoning_output_tokens"": 613}",3578eb0aab2468b054a69a8beb86f245b0aa13a88d09809f77f97e40c5c18bca,ccb2d86dd05f3d205115363c62e18ce1b7dcb369e86c063c5d6e58ee28496553,2026-09-05T04:52:43.685616+00:00
reading_037:fira-sans:8px:ee728db74398,reading_037,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,ee728db7439848df9dfb5b103615d5933c7eed3f1bc9116c342cec271219d522,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-396c-7612-a959-fd157ff5a4dc,3803,0,,True,1.0,June 12,"""June 12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12958, ""output_tokens"": 51, ""reasoning_output_tokens"": 42}",7167e06fb3bdff8c4265d251717f51b3cd6b6c01fe8fbeed5af16941fd5427fe,75e50795a5fd993f06d2c4b6c7373c120eacf7e5becce1f5fed1f510be998415,2026-09-05T04:52:34.176843+00:00
reading_038:fira-sans:8px:9225b0901f03,reading_038,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,9225b0901f03a9165512a63573917d7e7d53c5c235394f0122ae667a29ca3982,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-489b-72f3-aea9-791d0766d77c,7632,0,,True,1.0,13,"""13""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26152, ""output_tokens"": 199, ""reasoning_output_tokens"": 130}",14d6f13cac8a562e0ecba2eddc1de8b2ef6b192e4c85eedfe11df0ee878e7879,a5ffcf8593fae4d3f4e3f779d3b762496046650591ce8e6b29afe26b006c932e,2026-09-05T04:52:41.810023+00:00
reading_039:fira-sans:8px:50a9bf1c1d50,reading_039,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,50a9bf1c1d50c6bc3b3dc89b5a5b0024788e6e3ef0f13277544469d03679ec01,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-4e76-77d3-9d68-f71af52b1c9c,10682,0,,False,0.0,The replacement key had not arrived.,"""the replacement key had not arrived""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26087, ""output_tokens"": 268, ""reasoning_output_tokens"": 193}",4ddd5c6a0721cfbb3d6f3725fa4496de5d483357fd9ca962c74ad131938e7190,3eb5de0e5ea1d21e71e677c2dd8a1613540062c2ae26c19815e0a632acdcb3ed,2026-09-05T04:52:46.413412+00:00
reading_040:fira-sans:8px:61fcc2bb1375,reading_040,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,fira-sans,Fira Sans,8,1,1,159,221,5,7,35,42.0,61fcc2bb1375238c33dc1ca5e791ba3a2808372e60647a21be8a873d15548b23,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-54df-7dd2-96d0-69089094abb0,7115,0,,False,0.0,The training room,"""training room""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12965, ""output_tokens"": 185, ""reasoning_output_tokens"": 176}",165c2652ad3d128bf8a463d68d35f073d73d3da16da32d9cbad38fc9b70905c3,b2feaceb1dce203a72009b896c235c144a34e5085e27eb63e35e9d26c3c12061,2026-09-05T04:52:44.572197+00:00
reading_041:fira-sans:8px:939569fb4855,reading_041,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,fira-sans,Fira Sans,8,1,1,160,210,5,7,35,42.0,939569fb485572b87511c0a72c42ea52cfd03509c5249ae5c1edee350d6d528b,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-6640-7133-a3c6-042dc0725a5b,6867,0,,True,1.0,violet,"""violet""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12965, ""output_tokens"": 88, ""reasoning_output_tokens"": 80}",3a04478aeb3b91ac1f9738e54e241ab9e20b866164f9cc73c5967601dfd25eee,81189645453d8e4d5e4a88f1bcc460b432f3c726a820a43228a7553ef7dc7697,2026-09-05T04:52:48.677941+00:00
reading_042:fira-sans:8px:bf112bafe4bb,reading_042,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,fira-sans,Fira Sans,8,1,1,192,188,6,6,36,43.199999999999996,bf112bafe4bb576153f0279b81ec7f180712e3db4230891bf7ead7ad315df157,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-6dae-7e73-9749-da7d02e9fccb,10185,0,,True,1.0,June 2,"""June 2""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 20992, ""input_tokens"": 26134, ""output_tokens"": 284, ""reasoning_output_tokens"": 213}",5b09c79bfd303e6646a8cafe76e83c61369de9bf754b5d0fe15efe1ccfc6e21c,75e50795a5fd993f06d2c4b6c7373c120eacf7e5becce1f5fed1f510be998415,2026-09-05T04:52:53.871991+00:00
reading_043:fira-sans:8px:d7f4145cb8f1,reading_043,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,d7f4145cb8f17d00f0bba9666857bf10fe9888117edab3f5a3add0e847aa8793,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-7104-75e1-a24c-60f91323f650,3698,0,,True,1.0,56,"""56""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12964, ""output_tokens"": 37, ""reasoning_output_tokens"": 30}",2b029429017033fdfddee1756b06a2a4b1f87b2d4d3f0525d4aed1735f9be502,0305b094a902cd42495f1b72c76cd1a27e16ca36cd5af1a0f5d7c048f7c2c00c,2026-09-05T04:52:48.271670+00:00
reading_044:fira-sans:8px:bfd85a13c5ca,reading_044,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,bfd85a13c5ca52a6c2b8b32ddfbfeee98d0a8cf6ba841dbb6e7d1f2317c1560b,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-7802-7221-ac93-63786ab5ff60,10263,0,,False,0.0,Because the temperature sensor failed.,"""the temperature sensor failed""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26092, ""output_tokens"": 252, ""reasoning_output_tokens"": 178}",e7d0126dd1cc4609bb90767ca43169106726585953cd84912525a7b4157b41cb,2e18f48d133dc05765315dc14df6fe4e61ef372e7b1f0841c88bd173347fe317,2026-09-05T04:52:56.677968+00:00
reading_045:fira-sans:8px:4e4bd0c0a037,reading_045,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,4e4bd0c0a037909834c8b4dab464ef29215784f1f18babcef139f180063642c3,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-7f67-7591-b164-8eb4d0d19fcf,10284,0,,False,0.0,the south workshop,"""south workshop""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26081, ""output_tokens"": 260, ""reasoning_output_tokens"": 189}",e52bc3d2a1b278fdf2407930b391eb9f16ecdf9f3aa65d405e1c1fc1f735897b,c59fdfe28376be3f7f4764babb112017ee578341f06e546457dfd62e1d0b6861,2026-09-05T04:52:58.556091+00:00
reading_046:fira-sans:8px:8890c736df78,reading_046,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,fira-sans,Fira Sans,8,1,1,159,221,5,7,35,42.0,8890c736df7807c79fe9100b62bea0e085bb14659dea22e9a3fcef0deb4b2745,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-81fb-7721-9346-ddf2e75c8d59,4632,0,,True,1.0,silver,"""silver""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12965, ""output_tokens"": 44, ""reasoning_output_tokens"": 37}",f0356a9bcf19170bc9eb3959840b270046394e056413d97450677211a83c8f06,8bb00963d6f929b2913896ba41c3c622ba2dc49afbc2a41225849abb66de5fa5,2026-09-05T04:52:53.311074+00:00
reading_047:fira-sans:8px:0d3b99591c67,reading_047,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,0d3b99591c6734bc1653a2b666e58c95d2a426620a046a935571049c70ed50a7,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-9338-73a1-8177-6607014f1c40,7840,0,,True,1.0,February 27,"""February 27""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12965, ""output_tokens"": 165, ""reasoning_output_tokens"": 156}",188eb270b0d1deb5bd5e75e569c87e5932eef32903fc38e35d32e83303236467,7b0a9e98de20ba4c9bc2df57b5de6d1d58b1c6d62eb92032bfc9b0f3a0c6f3f2,2026-09-05T04:53:01.152289+00:00
reading_048:fira-sans:8px:417285c63417,reading_048,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,417285c63417f1679c70b65958d3223c33d5ae44afd1dd744b9ce00b13f493da,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-958f-7441-8045-5fde8cbb219d,7863,0,,False,0.0,5 crates,"""15""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12963, ""output_tokens"": 211, ""reasoning_output_tokens"": 203}",b6b36e6ae7c384b933dd54a9aa26b3bdb3d5fcab527072bb75507122b39e9d9e,3c6a9a9f0844d411ec9151ee03a3d754ec9f759ef3d3a7468a3c61af4eb73db6,2026-09-05T04:53:01.735426+00:00
reading_049:fira-sans:8px:297734f97f05,reading_049,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,297734f97f0597c66f07cb556a883db4ee41882b51599cd07ef07288c80cabab,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-a02e-7a01-a2ca-b9e7fa932297,8983,0,,False,0.0,Because he had been delayed on the outdoor work.,"""heavy rain delayed the outdoor work""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26082, ""output_tokens"": 246, ""reasoning_output_tokens"": 168}",bb38a8b7623749b0bb37119ac9547404eff3fec79f1c4b1d216d809241127159,209b6479039f944664134086eaa2e763c73f50f91fb856c2651d35adbaee7493,2026-09-05T04:53:05.662231+00:00
reading_050:fira-sans:8px:40be3fa981f7,reading_050,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,fira-sans,Fira Sans,8,1,1,159,221,5,7,35,42.0,40be3fa981f7434c947585cc17bea3dd3725eedc3bc6e208c384835eca06f6fb,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-a77f-7e70-be89-6b4a2affd726,9500,0,,False,0.0,The east annex,"""east annex""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26093, ""output_tokens"": 272, ""reasoning_output_tokens"": 201}",4b60a69af6128735f982cb9f6fedf6fcff362a5a7cfcacc6a51606f28330d18b,d78eabd7ac6334d063922f909baee50f1ad111620d82bac38946841ad5db4cea,2026-09-05T04:53:08.058385+00:00
reading_051:fira-sans:8px:f6db285a10e2,reading_051,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,fira-sans,Fira Sans,8,1,1,351,89,11,3,33,39.6,f6db285a10e21c46fdaab33ad8a9d6e56b0fc2d2170292ecbc7d0ceb45f7be41,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-b1d9-7843-9a5e-c88fc5502cfb,7581,0,,True,1.0,silver,"""silver""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12958, ""output_tokens"": 167, ""reasoning_output_tokens"": 160}",308df0ef2569228fe0b59663dfc30d2c8796c60c754bd12b58cfc20ea6bbe510,2cc4647c9a37ebbcc558802e8b4ac54ef864b0c98d1f091768c4e699a90e6579,2026-09-05T04:53:08.735021+00:00
reading_052:fira-sans:8px:6a524e2f6f97,reading_052,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,fira-sans,Fira Sans,8,1,1,160,210,5,7,35,42.0,6a524e2f6f977f5078942d96ba9a9364c4d7a289f31776e480795f144ea9b190,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-b3fb-7bc3-95a1-54bbc57b5f86,4335,0,,True,1.0,May 27,"""May 27""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12963, ""output_tokens"": 53, ""reasoning_output_tokens"": 44}",ef530c594e955b8cfd4367a0d22f0ea079417ef33b7407c812bff715b06c175d,bed97fe77f57e543711dccae29e1aaad850e88d3c18529a7e1aad6f95dc23a2c,2026-09-05T04:53:06.071363+00:00
reading_053:fira-sans:8px:1a5f113bcff0,reading_053,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,1a5f113bcff06925f349a461c550fbb2e808a9b951e23cb3bbde4b56abd4442f,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-c390-7ce3-9bdd-3d3abbac8990,5926,0,,True,1.0,84,"""84""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12964, ""output_tokens"": 82, ""reasoning_output_tokens"": 75}",768186210b5f0fda99d3781dd87f39ddfdc62d59b4cce6d196166fe1198b17ec,17d962075c2b48c6e245befcaca4f871067f3c68a3abf80bd17f7c1759cbc5e7,2026-09-05T04:53:11.589239+00:00
reading_054:fira-sans:8px:22e543d764d2,reading_054,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,22e543d764d2ce307549f0eed6653bbe040de38bcab50b7dadc27891c7b0468e,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-c596-7932-a7ea-534a9dac6e5c,4734,0,,False,0.0,Because the calibration check had to be repeated.,"""the calibration check had to be repeated""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12962, ""output_tokens"": 55, ""reasoning_output_tokens"": 40}",30ea891afc8ae9917249e0746b5642177a91260ab78df7a8e8b496910b651213,2e18f48d133dc05765315dc14df6fe4e61ef372e7b1f0841c88bd173347fe317,2026-09-05T04:53:10.807302+00:00
reading_055:fira-sans:8px:c3b144a3b43f,reading_055,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,c3b144a3b43f353ab121159d5d1f67a5cbaa18dd0b3d977368f4180deed26982,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-cce1-72d2-9a47-db996783453d,9538,0,,False,0.0,the central office,"""central office""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26086, ""output_tokens"": 262, ""reasoning_output_tokens"": 191}",965580735fb5384c24063cd2c849e20018cd75240f98b99a4da421824f4a8715,b2feaceb1dce203a72009b896c235c144a34e5085e27eb63e35e9d26c3c12061,2026-09-05T04:53:17.598387+00:00
reading_056:fira-sans:8px:adaede82e872,reading_056,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,fira-sans,Fira Sans,8,1,1,191,188,6,6,36,43.199999999999996,adaede82e872f75ce1465b12d05ab0885e718078ca104370e5d46c3d6bc0a23e,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-cfa1-7dc1-b708-532f12289614,13225,0,,True,1.0,Indigo,"""indigo""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26150, ""output_tokens"": 495, ""reasoning_output_tokens"": 425}",dd78ae57f00ede69125b6ce0ca69ef3a37bbc9d49704416bf580490d1ab53c7c,ee5a147be9f6e25d07445b2038961885f48474b3987a47038bbfaf8f77535297,2026-09-05T04:53:21.960892+00:00
reading_057:fira-sans:8px:54e7f3c7a7a5,reading_057,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,fira-sans,Fira Sans,8,1,1,223,155,7,5,35,42.0,54e7f3c7a7a5847753afb5a3dd59764c0ecaa01bf05bd7cd9faeaed45d1f1f60,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-d757-79d2-9004-f79cab701262,4429,0,,False,0.0,February 19th,"""February 19""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12960, ""output_tokens"": 45, ""reasoning_output_tokens"": 35}",70e0046cb9d7d71f79c44f1e77f968c36e27fe1e58f59494298314749c2856ef,aab980eaa2b3631094970719aee932af64eac6044681e7143bc6c3715911575d,2026-09-05T04:53:15.237060+00:00
reading_058:fira-sans:8px:2db00add8e33,reading_058,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,fira-sans,Fira Sans,8,1,1,154,221,5,7,35,42.0,2db00add8e33a4b72e28ba2a8e19dada6ab590faec96bd94e80b0aafc36fb2ce,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-dacf-7c20-a200-f8b139c6a105,4446,0,,True,1.0,35,"""35""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12966, ""output_tokens"": 31, ""reasoning_output_tokens"": 24}",31da7ac65380b8c063d37b7e8bb90d216ff4b9b90efdd0a6e2a7e07ec45903bb,53027f645b42a4930ea9b9d009a1bef3a472d9c32b4646c491f4aad90af2e639,2026-09-05T04:53:16.037194+00:00
reading_059:fira-sans:8px:d497e976c8a5,reading_059,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,fira-sans,Fira Sans,8,1,1,160,210,5,7,35,42.0,d497e976c8a568d67a439612c12f8617603bfc82845fffda2d0e15ae0c986a61,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-e8ae-7e33-8f51-b2cc6429aa73,6894,0,,False,0.0,Because the inventory count took longer than expected.,"""the inventory count took longer than expected""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12961, ""output_tokens"": 189, ""reasoning_output_tokens"": 174}",ede2b283bba4f201967ad01fa886148ecf1f9535a010a3b446e0dac3db8c825a,ef03cab1f44d92ae8ff7b48e8ee802312f3e201754382efd31ab5eefc558ec2c,2026-09-05T04:53:22.132369+00:00
reading_060:fira-sans:8px:260ce6503ca3,reading_060,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,fira-sans,Fira Sans,8,1,1,416,89,13,3,39,46.8,260ce6503ca3b3559855b85e20be9ed9960dd31059672bfd9f67f74a168d058f,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-ec24-7223-80ec-6e43827be4af,4533,0,,False,0.0,The east annex,"""east annex""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12966, ""output_tokens"": 62, ""reasoning_output_tokens"": 53}",01d7623f5c54ebea945b8bef086a7f4df0374aaafb9bd72d4d35cbab63c1e20d,972bbca1c0893f4ebf4644ac804ea32d1f2733b4010af4b7f81bb75938ee55ac,2026-09-05T04:53:20.573769+00:00
reading_061:fira-sans:8px:ef3aa2e22e24,reading_061,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,fira-sans,Fira Sans,8,1,1,160,221,5,7,35,42.0,ef3aa2e22e24ee71c7abc06ad1ec713bab1429f0da7fc2e80783ace52288ae98,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-f1d1-7bc2-b87e-95c2c65e51fb,7546,0,,True,1.0,violet,"""violet""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12963, ""output_tokens"": 187, ""reasoning_output_tokens"": 179}",3342e964cb72b5e5c1bf08d76d52b412b4c22fccd11ca4323f03daf8d6a998f0,1ae26ca41ed4019b59b178d71e71c0b982310de7e8c3cad0a235927b08513abe,2026-09-05T04:53:25.145255+00:00
reading_062:fira-sans:8px:585aa5e3c9a8,reading_062,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,fira-sans,Fira Sans,8,1,1,287,122,9,4,36,43.199999999999996,585aa5e3c9a899f28b6cd8b5b2d2a377cfc5b13430f8bb57a11733970f13f2ef,a389cef71891df1232370fcebd7cfde5f74e741967070399adc91fd069b2094b,gpt-5.6-luna,1,01a06fe9-fd87-7de3-bee3-59fe9237a941,9185,0,,True,1.0,April 7,"""April 7""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26108, ""output_tokens"": 225, ""reasoning_output_tokens"": 154}",eecda37df3265410269fbea95ae622b53eca1636fbb5d5361d902c78a45366f4,5f64b085439f2313173dce925b428810dba71e859a9d599a853b8873c1ef5b87,2026-09-05T04:53:29.760574+00:00
